vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
146,0,0.0,145.8,0,0.0,0.0,59.98,211.1,0,0.0,719.0,24.5,0.0,0.0,0,2991.0656480642238,24.437,24.437,2025-05-23 05:27:53
148.8,0,0.0,148.7,0,0.0,0.0,59.97,211.2,0,0.0,719.0,24.6,0.0,0.0,0,4700.246018386637,24.437,24.437,2025-05-23 05:28:55
150,0,0.0,149.7,0,0.0,0.0,59.98,211.1,0,0.0,719.0,24.6,0.0,0.0,0,3496.0507574776643,24.437,24.437,2025-05-23 05:29:58
150.5,0,0.0,150.3,0,0.0,0.0,59.99,211.5,0,0.0,719.0,24.6,0.0,0.0,0,5982.131296128448,24.437,24.437,2025-05-23 05:31:00
149.9,0,0.0,149.8,0,0.0,0.0,60.03,211.6,0,0.0,719.0,24.7,0.0,0.0,0,7225.17156545384,24.437,24.437,2025-05-23 05:32:02
0,0,0.0,0,0,0.0,0.0,60.03,0,0,0.0,719.0,0,0.0,0.0,0,1981.0954292373433,24.437,24.437,2025-05-23 05:33:05
151.8,0,0.0,151.6,0,0.0,0.0,60.04,211.7,0,0.0,719.0,24.7,0.0,0.0,0,3729.120807976175,24.437,24.437,2025-05-23 05:34:07
153.1,0,0.0,153,0,0.0,0.0,60.01,211.5,0,0.0,719.0,24.7,0.0,0.0,0,3224.135698562735,24.437,24.5,2025-05-23 05:35:10
154,0,0.0,153.9,0,0.0,0.0,59.99,211.4,0,0.0,719.0,24.8,0.0,0.0,0,7302.861582286677,24.437,24.437,2025-05-23 05:36:12
155.4,0,0.0,155.2,0,0.0,0.0,60.01,211.3,0,0.0,719.0,24.8,0.0,0.0,0,1942.2504208209248,24.437,24.437,2025-05-23 05:37:15
159.6,0,0.0,156.1,0,0.0,0.0,59.97,211.3,0,0.0,719.0,24.8,0.0,0.0,0,1981.0954292373433,24.437,24.437,2025-05-23 05:38:17
155.3,0,0.0,155.1,0,0.0,0.0,60.02,211.3,0,0.0,719.0,24.8,0.0,0.0,0,1748.0253787388315,24.437,24.437,2025-05-23 05:39:20
154.5,0,0.0,154.4,0,0.0,0.0,60.05,211,0,0.0,719.0,24.9,0.0,0.0,0,7225.17156545384,24.437,24.437,2025-05-23 05:40:22
153.5,0,0.0,153.5,0,0.0,0.0,60.02,211.2,0,0.0,719.0,24.9,0.0,0.0,0,6875.566489706073,24.437,24.437,2025-05-23 05:41:25
152.9,0,0.0,152.9,0,0.0,0.0,60.01,211.3,0,0.0,719.0,24.9,0.0,0.0,0,6720.186456040399,24.375,24.437,2025-05-23 05:42:27
157.5,0,0.0,153.9,0,0.0,0.0,59.96,211.1,0,0.0,719.0,24.9,0.0,0.0,0,6487.1164055418885,24.437,24.437,2025-05-23 05:43:30
152.9,0,0.0,152.8,0,0.0,0.0,60.01,211.3,0,0.0,719.0,24.9,0.0,0.0,0,6176.35633821054,24.375,24.437,2025-05-23 05:44:32
152.1,0,0.0,152,0,0.0,0.0,60.03,211.3,0,0.0,719.0,24.9,0.0,0.0,0,6642.496439207563,24.437,24.437,2025-05-23 05:45:35
152.5,0,0.0,152.4,0,0.0,0.0,60.01,211,0,0.0,719.0,25,0.0,0.0,0,5282.9211446329155,24.437,24.5,2025-05-23 05:46:37
152.4,0,0.0,152.3,0,0.0,0.0,60.02,211.2,0,0.0,719.0,25,0.0,0.0,0,7264.016573870259,24.437,24.5,2025-05-23 05:47:39
